ProvinceName,ProvinceID,ProvinceCode,DistrictName,DistrictCode,DistrictID,WardName,Code,WardCode
B_c Giang,248,,Huy_n L_c Ng_n,1803,1966,Xã Thanh H_i,28,180328
B_c Giang,248,,Huy_n L_c Ng_n,1803,1966,Xã Kiên Lao,10,180310
B_c Giang,248,,Huy_n L_c Ng_n,1803,1966,Xã Biên S_n,3,180303
B_c Giang,248,,Huy_n L_c Ng_n,1803,1966,Xã Kiên Thành,11,180311
B_c Giang,248,,Huy_n L_c Ng_n,1803,1966,Xã H_ng Giang,9,180309
B_c Giang,248,,Huy_n L_c Ng_n,1803,1966,Xã Kim S_n,12,180312
B_c Giang,248,,Huy_n L_c Ng_n,1803,1966,Xã Tân Hoa,23,180323
B_c Giang,248,,Huy_n L_c Ng_n,1803,1966,Xã Giáp S_n,7,180307
B_c Giang,248,,Huy_n L_c Ng_n,1803,1966,Xã Bi_n __ng,2,180302
B_c Giang,248,,Huy_n L_c Ng_n,1803,1966,Xã Quý S_n,21,180321
B_c Giang,248,,Huy_n L_c Ng_n,1803,1966,Xã Trù H_u,29,180329
B_c Giang,248,,Huy_n L_c Ng_n,1803,1966,Xã Phì _i_n,16,180316
B_c Giang,248,,Huy_n L_c Ng_n,1803,1966,Xã Ngh_a H_,15,180315
B_c Giang,248,,Huy_n L_c Ng_n,1803,1966,Xã Tân Quang,26,180326
B_c Giang,248,,Huy_n L_c Ng_n,1803,1966,Xã __ng C_c,6,180306
B_c Giang,248,,Huy_n L_c Ng_n,1803,1966,Xã Tân L_p,24,180324
B_c Giang,248,,Huy_n L_c Ng_n,1803,1966,Xã Phú Nhu_n,19,180319
B_c Giang,248,,Huy_n L_c Ng_n,1803,1966,Xã M_ An,13,180313
B_c Giang,248,,Huy_n L_c Ng_n,1803,1966,Xã Nam D__ng,14,180314
B_c Giang,248,,Huy_n L_c Ng_n,1803,1966,Xã Tân M_c,25,180325
B_c Giang,248,,Huy_n L_c Ng_n,1803,1966,Xã _èo Gia,5,180305
B_c Giang,248,,Huy_n L_c Ng_n,1803,1966,Xã Ph__ng S_n,20,180320
B_c Giang,248,,Huy_n S_n __ng,1804,1761,Th_ tr_n An Châu,1,180401
B_c Giang,248,,Huy_n S_n __ng,1804,1761,Th_ tr_n Thanh S_n,2,180402
B_c Giang,248,,Huy_n S_n __ng,1804,1761,Xã Th_ch S_n,17,180417
B_c Giang,248,,Huy_n S_n __ng,1804,1761,Xã Vân S_n,21,180421
B_c Giang,248,,Huy_n S_n __ng,1804,1761,Xã H_u S_n,12,180412
B_c Giang,248,,Huy_n S_n __ng,1804,1761,Xã Qu_ S_n,16,180416
B_c Giang,248,,Huy_n S_n __ng,1804,1761,Xã Phúc Th_ng,15,180415
B_c Giang,248,,Huy_n S_n __ng,1804,1761,Xã Chiên S_n,9,180409
B_c Giang,248,,Huy_n S_n __ng,1804,1761,Xã Giáo Liêm,11,180411
B_c Giang,248,,Huy_n S_n __ng,1804,1761,Xã V_nh Kh__ng,22,180422
B_c Giang,248,,Huy_n S_n __ng,1804,1761,Xã C_m _àn,8,180408
B_c Giang,248,,Huy_n S_n __ng,1804,1761,Xã An L_c,5,180405
B_c Giang,248,,Huy_n S_n __ng,1804,1761,Xã An L_p,6,180406
B_c Giang,248,,Huy_n S_n __ng,1804,1761,Xã Yên __nh,23,180423
B_c Giang,248,,Huy_n S_n __ng,1804,1761,Xã L_ Vi_n,13,180413
B_c Giang,248,,Huy_n S_n __ng,1804,1761,Xã An Châu,4,180404
B_c Giang,248,,Huy_n S_n __ng,1804,1761,Xã An Bá,3,180403
B_c Giang,248,,Huy_n S_n __ng,1804,1761,Xã Tu_n __o,19,180419
B_c Giang,248,,Huy_n S_n __ng,1804,1761,Xã D__ng H_u,10,180410
B_c Giang,248,,Huy_n S_n __ng,1804,1761,Xã B_ng Am,7,180407
B_c Giang,248,,Huy_n S_n __ng,1804,1761,Xã Long S_n,14,180414
B_c Giang,248,,Huy_n S_n __ng,1804,1761,Xã Tu_n M_u,20,180420
B_c Giang,248,,Huy_n S_n __ng,1804,1761,Xã Thanh Lu_n,18,180418
B_c Giang,248,,Huy_n Yên D_ng,1810,1764,Th_ tr_n Neo,1,181001
B_c Giang,248,,Huy_n Yên D_ng,1810,1764,Th_ tr_n Tân Dân,2,181002
B_c Giang,248,,Huy_n Yên D_ng,1810,1764,Xã Lão H_,9,181009
B_c Giang,248,,Huy_n Yên D_ng,1810,1764,Xã H__ng Gián,7,181007
B_c Giang,248,,Huy_n Yên D_ng,1810,1764,Xã Tân An,13,181013
B_c Giang,248,,Huy_n Yên D_ng,1810,1764,Xã Qu_nh S_n,12,181012
B_c Giang,248,,Huy_n Yên D_ng,1810,1764,Xã N_i Hoàng,11,181011
B_c Giang,248,,Huy_n Yên D_ng,1810,1764,Xã Ti_n Phong,17,181017
B_c Giang,248,,Huy_n Yên D_ng,1810,1764,Xã Xuân Phú,20,181020
B_c Giang,248,,Huy_n Yên D_ng,1810,1764,Xã Tân Li_u,14,181014
B_c Giang,248,,Huy_n Yên D_ng,1810,1764,Xã Trí Yên,18,181018
B_c Giang,248,,Huy_n Yên D_ng,1810,1764,Xã Lãng S_n,8,181008
B_c Giang,248,,Huy_n Yên D_ng,1810,1764,Xã Yên L_,21,181021
B_c Giang,248,,Huy_n Yên D_ng,1810,1764,Xã Ti_n D_ng,16,181016
B_c Giang,248,,Huy_n Yên D_ng,1810,1764,Xã Nham S_n,10,181010
B_c Giang,248,,Huy_n Yên D_ng,1810,1764,Xã __c Giang,6,181006
B_c Giang,248,,Huy_n Yên D_ng,1810,1764,Xã C_nh Th_y,3,181003
B_c Giang,248,,Huy_n Yên D_ng,1810,1764,Xã T_ M_i,19,181019
B_c Giang,248,,Huy_n Yên D_ng,1810,1764,Xã Th_ng C__ng,15,181015
B_c Giang,248,,Huy_n Yên D_ng,1810,1764,Xã __ng Vi_t,5,181005
B_c Giang,248,,Huy_n Yên D_ng,1810,1764,Xã __ng Phúc,4,181004
B_c Giang,248,,Huy_n Vi_t Yên,1809,1763,Th_ tr_n  Bích __ng,1,180901
B_c Giang,248,,Huy_n Vi_t Yên,1809,1763,Th_ tr_n N_nh,2,180902
B_c Giang,248,,Huy_n Vi_t Yên,1809,1763,Xã Th__ng Lan,13,180913
B_c Giang,248,,Huy_n Vi_t Yên,1809,1763,Xã Vi_t Ti_n,19,180919
B_c Giang,248,,Huy_n Vi_t Yên,1809,1763,Xã Ngh_a Trung,8,180908
B_c Giang,248,,Huy_n Vi_t Yên,1809,1763,Xã Minh __c,7,180907
B_c Giang,248,,Huy_n Vi_t Yên,1809,1763,Xã H__ng Mai,6,180906
B_c Giang,248,,Huy_n Vi_t Yên,1809,1763,Xã T_ L_n,16,180916
B_c Giang,248,,Huy_n Vi_t Yên,1809,1763,Xã Bích S_n,3,180903
B_c Giang,248,,Huy_n Vi_t Yên,1809,1763,Xã Trung S_n,15,180915
B_c Giang,248,,Huy_n Vi_t Yên,1809,1763,Xã H_ng Thái,5,180905
B_c Giang,248,,Huy_n Vi_t Yên,1809,1763,Xã Tiên S_n,14,180914
B_c Giang,248,,Huy_n Vi_t Yên,1809,1763,Xã T_ng Ti_n,12,180912
B_c Giang,248,,Huy_n Vi_t Yên,1809,1763,Xã Qu_ng Minh,11,180911
B_c Giang,248,,Huy_n Vi_t Yên,1809,1763,Xã Hoàng Ninh,4,180904
B_c Giang,248,,Huy_n Vi_t Yên,1809,1763,Xã Ninh S_n,9,180909
B_c Giang,248,,Huy_n Vi_t Yên,1809,1763,Xã Vân Trung,18,180918
B_c Giang,248,,Huy_n Vi_t Yên,1809,1763,Xã Vân Hà,17,180917
B_c Giang,248,,Huy_n Vi_t Yên,1809,1763,Xã Quang Châu,10,180910
B_c Giang,248,,Huy_n Hi_p Hòa,1807,1759,Th_ tr_n Th_ng,1,180701
B_c Giang,248,,Huy_n Hi_p Hòa,1807,1759,Xã __ng Tân,8,180708
B_c Giang,248,,Huy_n Hi_p Hòa,1807,1759,Xã Thanh Vân,24,180724
B_c Giang,248,,Huy_n Hi_p Hòa,1807,1759,Xã Hoàng L__ng,12,180712
B_c Giang,248,,Huy_n Hi_p Hòa,1807,1759,Xã Hoàng Vân,14,180714
B_c Giang,248,,Huy_n Hi_p Hòa,1807,1759,Xã Hoàng Thanh,13,180713
B_c Giang,248,,Huy_n Hi_p Hòa,1807,1759,Xã Hoàng An,11,180711
B_c Giang,248,,Huy_n Hi_p Hòa,1807,1759,Xã Ng_c S_n,21,180721
B_c Giang,248,,Huy_n Hi_p Hòa,1807,1759,Xã Thái S_n,23,180723
B_c Giang,248,,Huy_n Hi_p Hòa,1807,1759,Xã Hòa S_n,10,180710
B_c Giang,248,,Huy_n Hi_p Hòa,1807,1759,Xã __c Th_ng,9,180709
B_c Giang,248,,Huy_n Hi_p Hòa,1807,1759,Xã Quang Minh,22,180722
B_c Giang,248,,Huy_n Hi_p Hòa,1807,1759,Xã L__ng Phong,18,180718
B_c Giang,248,,Huy_n Hi_p Hòa,1807,1759,Xã Hùng S_n,16,180716
B_c Giang,248,,Huy_n Hi_p Hòa,1807,1759,Xã __i Thành,4,180704
B_c Giang,248,,Huy_n Hi_p Hòa,1807,1759,Xã Th__ng Th_ng,25,180725
B_c Giang,248,,Huy_n Hi_p Hòa,1807,1759,Xã H_p Th_nh,15,180715
B_c Giang,248,,Huy_n Hi_p Hòa,1807,1759,Xã Danh Th_ng,5,180705
B_c Giang,248,,Huy_n Hi_p Hòa,1807,1759,Xã Mai Trung,20,180720
B_c Giang,248,,Huy_n Hi_p Hòa,1807,1759,Xã _oan Bái,6,180706
B_c Giang,248,,Huy_n Hi_p Hòa,1807,1759,Xã B_c Lý,2,180702
B_c Giang,248,,Huy_n Hi_p Hòa,1807,1759,Xã Xuân C_m,26,180726
B_c Giang,248,,Huy_n Hi_p Hòa,1807,1759,Xã H__ng Lâm,17,180717
B_c Giang,248,,Huy_n Hi_p Hòa,1807,1759,Xã _ông L_,7,180707
B_c Giang,248,,Huy_n Hi_p Hòa,1807,1759,Xã Châu Minh,3,180703
B_c Giang,248,,Huy_n Hi_p Hòa,1807,1759,Xã Mai _ình,19,180719
B_c K_n,245,,Thành Ph_ B_c K_n,1101,1640,Ph__ng Nguy_n Th_ Minh Khai,3,110103
B_c K_n,245,,Thành Ph_ B_c K_n,1101,1640,Ph__ng Sông C_u,5,110105
B_c K_n,245,,Thành Ph_ B_c K_n,1101,1640,Ph__ng __c Xuân,1,110101
B_c K_n,245,,Thành Ph_ B_c K_n,1101,1640,Ph__ng Phùng Chí Kiên,4,110104
B_c K_n,245,,Thành Ph_ B_c K_n,1101,1640,Ph__ng Huy_n T_ng,2,110102
B_c K_n,245,,Thành Ph_ B_c K_n,1101,1640,Xã D__ng Quang,7,110107
B_c K_n,245,,Thành Ph_ B_c K_n,1101,1640,Xã Nông Th__ng,8,110108
B_c K_n,245,,Thành Ph_ B_c K_n,1101,1640,Ph__ng Xu_t Hóa,6,110106
B_c K_n,245,,Huy_n Pác N_m,1108,3249,Xã B_ng Thành,2,110802
B_c K_n,245,,Huy_n Pác N_m,1108,3249,Xã Nh_n Môn,9,110809
B_c K_n,245,,Huy_n Pác N_m,1108,3249,Xã B_c B_,3,110803
B_c K_n,245,,Huy_n Pác N_m,1108,3249,Xã Công B_ng,6,110806
B_c K_n,245,,Huy_n Pác N_m,1108,3249,Xã Giáo Hi_u,7,110807
B_c K_n,245,,Huy_n Pác N_m,1108,3249,Xã Xuân La,10,110810
B_c K_n,245,,Huy_n Pác N_m,1108,3249,Xã An Th_ng,1,110801
B_c K_n,245,,Huy_n Pác N_m,1108,3249,Xã C_ Linh,5,110805
B_c K_n,245,,Huy_n Pác N_m,1108,3249,Xã Nghiên Loan,8,110808
B_c K_n,245,,Huy_n Pác N_m,1108,3249,Xã Cao Tân,4,110804
B_c K_n,245,,Huy_n Ba B_,1106,1887,Th_ tr_n Ch_ Rã,1,110601
B_c K_n,245,,Huy_n Ba B_,1106,1887,Xã Bành Tr_ch,2,110602
B_c K_n,245,,Huy_n Ba B_,1106,1887,Xã Phúc L_c,13,110613
B_c K_n,245,,Huy_n Ba B_,1106,1887,Xã Hà Hi_u,8,110608
B_c K_n,245,,Huy_n Ba B_,1106,1887,Xã Cao Th__ng,3,110603
B_c K_n,245,,Huy_n Ba B_,1106,1887,Xã Cao Tr_,4,110604
B_c K_n,245,,Huy_n Ba B_,1106,1887,Xã Khang Ninh,10,110610
B_c K_n,245,,Huy_n Ba B_,1106,1887,Xã Nam M_u,12,110612
B_c K_n,245,,Huy_n Ba B_,1106,1887,Xã Th__ng Giáo,15,110615
B_c K_n,245,,Huy_n Ba B_,1106,1887,Xã __a Linh,6,110606
B_c K_n,245,,Huy_n Ba B_,1106,1887,Xã Y_n D__ng,16,110616
B_c K_n,245,,Huy_n Ba B_,1106,1887,Xã Chu H__ng,5,110605
B_c K_n,245,,Huy_n Ba B_,1106,1887,Xã Qu_ng Khê,14,110614
B_c K_n,245,,Huy_n Ba B_,1106,1887,Xã M_ Ph__ng,11,110611
B_c K_n,245,,Huy_n Ba B_,1106,1887,Xã Hoàng Tr_,9,110609
B_c K_n,245,,Huy_n Ba B_,1106,1887,Xã __ng Phúc,7,110607
B_c K_n,245,,Huy_n Ngân S_n,1105,3242,Th_ tr_n Nà Ph_c,1,110501
B_c K_n,245,,Huy_n Ngân S_n,1105,3242,Xã Th__ng Ân,8,110508
B_c K_n,245,,Huy_n Ngân S_n,1105,3242,Xã B_ng Vân,2,110502
B_c K_n,245,,Huy_n Ngân S_n,1105,3242,Xã C_c _án,3,110503
B_c K_n,245,,Huy_n Ngân S_n,1105,3242,Xã Trung Hoà,10,110510
B_c K_n,245,,Huy_n Ngân S_n,1105,3242,Xã __c Vân,4,110504
B_c K_n,245,,Huy_n Ngân S_n,1105,3242,Xã Vân Tùng,11,110511
B_c K_n,245,,Huy_n Ngân S_n,1105,3242,Xã Th__ng Quan,9,110509
B_c K_n,245,,Huy_n Ngân S_n,1105,3242,Xã Lãng Ngâm,6,110506
B_c K_n,245,,Huy_n Ngân S_n,1105,3242,Xã Thu_n Mang,7,110507
B_c K_n,245,,Huy_n Ngân S_n,1105,3242,Xã H__ng Nê,5,110505
B_c K_n,245,,Huy_n B_ch Thông,1103,1889,Th_ tr_n Ph_ Thông,1,110301
B_c K_n,245,,Huy_n B_ch Thông,1103,1889,Xã Ph__ng Linh,10,110310
B_c K_n,245,,Huy_n B_ch Thông,1103,1889,Xã Vi H__ng,16,110316
B_c K_n,245,,Huy_n B_ch Thông,1103,1889,Xã S_ Bình,13,110313
B_c K_n,245,,Huy_n B_ch Thông,1103,1889,Xã V_ Mu_n,17,110317
B_c K_n,245,,Huy_n B_ch Thông,1103,1889,Xã _ôn Phong,4,110304
B_c K_n,245,,Huy_n B_ch Thông,1103,1889,Xã Tú Tr_,15,110315
B_c K_n,245,,Huy_n B_ch Thông,1103,1889,Xã L_c Bình,7,110307
B_c K_n,245,,Huy_n B_ch Thông,1103,1889,Xã Tân Ti_n,14,110314
B_c K_n,245,,Huy_n B_ch Thông,1103,1889,Xã Quân Bình,11,110311
B_c K_n,245,,Huy_n B_ch Thông,1103,1889,Xã Nguyên Phúc,9,110309
B_c K_n,245,,Huy_n B_ch Thông,1103,1889,Xã Cao S_n,3,110303
B_c K_n,245,,Huy_n B_ch Thông,1103,1889,Xã Hà V_,6,110306
B_c K_n,245,,Huy_n B_ch Thông,1103,1889,Xã C_m Giàng,2,110302
B_c K_n,245,,Huy_n B_ch Thông,1103,1889,Xã M_ Thanh,8,110308
B_c K_n,245,,Huy_n B_ch Thông,1103,1889,Xã D__ng Phong,5,110305
B_c K_n,245,,Huy_n B_ch Thông,1103,1889,Xã Quang Thu_n,12,110312
B_c K_n,245,,Huy_n Ch_ __n,1102,1913,Th_ tr_n B_ng L_ng,1,110201
B_c K_n,245,,Huy_n Ch_ __n,1102,1913,Xã Xuân L_c,18,110218
B_c K_n,245,,Huy_n Ch_ __n,1102,1913,Xã Nam C__ng,10,110210
B_c K_n,245,,Huy_n Ch_ __n,1102,1913,Xã __ng L_c,7,110207
B_c K_n,245,,Huy_n Ch_ __n,1102,1913,Xã Tân L_p,17,110217
B_c K_n,245,,Huy_n Ch_ __n,1102,1913,Xã B_n Thi,2,110202
B_c K_n,245,,Huy_n Ch_ __n,1102,1913,Xã Qu_ng B_ch,15,110215
B_c K_n,245,,Huy_n Ch_ __n,1102,1913,Xã B_ng Phúc,4,110204
B_c K_n,245,,Huy_n Ch_ __n,1102,1913,Xã Yên Th_nh,21,110221
B_c K_n,245,,Huy_n Ch_ __n,1102,1913,Xã Yên Th__ng,22,110222
B_c K_n,245,,Huy_n Ch_ __n,1102,1913,Xã Ph__ng Viên,14,110214
B_c K_n,245,,Huy_n Ch_ __n,1102,1913,Xã Ng_c Phái,12,110212
B_c K_n,245,,Huy_n Ch_ __n,1102,1913,Xã Rã B_n,16,110216
B_c K_n,245,,Huy_n Ch_ __n,1102,1913,Xã _ông Viên,8,110208
B_c K_n,245,,Huy_n Ch_ __n,1102,1913,Xã L__ng B_ng,9,110209
B_c K_n,245,,Huy_n Ch_ __n,1102,1913,Xã B_ng Lãng,3,110203
B_c K_n,245,,Huy_n Ch_ __n,1102,1913,Xã __i S_o,6,110206
B_c K_n,245,,Huy_n Ch_ __n,1102,1913,Xã Ngh_a Tá,11,110211
B_c K_n,245,,Huy_n Ch_ __n,1102,1913,Xã Phong Huân,13,110213
B_c K_n,245,,Huy_n Ch_ __n,1102,1913,Xã Yên M_,19,110219
B_c K_n,245,,Huy_n Ch_ __n,1102,1913,Xã Bình Trung,5,110205
B_c K_n,245,,Huy_n Ch_ __n,1102,1913,Xã Yên Nhu_n,20,110220
B_c K_n,245,,Huy_n Ch_ M_i,1107,1914,Th_ tr_n Ch_ M_i,1,11071
B_c K_n,245,,Huy_n Ch_ M_i,1107,1914,Xã Tân S_n,10,110710
B_c K_n,245,,Huy_n Ch_ M_i,1107,1914,Xã Thanh V_n,13,110713
B_c K_n,245,,Huy_n Ch_ M_i,1107,1914,Xã Mai L_p,5,11075
B_c K_n,245,,Huy_n Ch_ M_i,1107,1914,Xã Hoà M_c,4,11074
B_c K_n,245,,Huy_n Ch_ M_i,1107,1914,Xã Thanh Mai,12,110712
B_c K_n,245,,Huy_n Ch_ M_i,1107,1914,Xã Cao K_,3,11073
B_c K_n,245,,Huy_n Ch_ M_i,1107,1914,Xã Nông H_,7,11077
B_c K_n,245,,Huy_n Ch_ M_i,1107,1914,Xã Yên C_,14,110714
B_c K_n,245,,Huy_n Ch_ M_i,1107,1914,Xã Nông Th_nh,8,11078
B_c K_n,245,,Huy_n Ch_ M_i,1107,1914,Xã Yên Hân,16,110716
B_c K_n,245,,Huy_n Ch_ M_i,1107,1914,Xã Thanh Bình,11,110711
B_c K_n,245,,Huy_n Ch_ M_i,1107,1914,Xã Nh_ C_,6,11076
B_c K_n,245,,Huy_n Ch_ M_i,1107,1914,Xã Bình V_n,2,11072
B_c K_n,245,,Huy_n Ch_ M_i,1107,1914,Xã Yên __nh,15,110715
B_c K_n,245,,Huy_n Ch_ M_i,1107,1914,Xã Qu_ng Chu,9,11079
B_c K_n,245,,Huy_n Na Rì,1104,3232,Th_ tr_n Y_n L_c,1,110401
B_c K_n,245,,Huy_n Na Rì,1104,3232,Xã V_ Loan,21,110421
B_c K_n,245,,Huy_n Na Rì,1104,3232,Xã L_ng San,13,110413
B_c K_n,245,,Huy_n Na Rì,1104,3232,Xã L__ng Th__ng,17,110417
B_c K_n,245,,Huy_n Na Rì,1104,3232,Xã Kim H_,10,110410
B_c K_n,245,,Huy_n Na Rì,1104,3232,Xã V_n H_c,19,110419
B_c K_n,245,,Huy_n Na Rì,1104,3232,Xã C__ng L_i,5,110405
B_c K_n,245,,Huy_n Na Rì,1104,3232,Xã L__ng H_,15,110415
B_c K_n,245,,Huy_n Na Rì,1104,3232,Xã Kim L_,11,110411
B_c K_n,245,,Huy_n Na Rì,1104,3232,Xã L__ng Thành,16,110416
B_c K_n,245,,Huy_n Na Rì,1104,3232,Xã Ân Tình,2,110402
B_c K_n,245,,Huy_n Na Rì,1104,3232,Xã Lam S_n,12,110412
B_c K_n,245,,Huy_n Na Rì,1104,3232,Xã V_n Minh,20,110420
B_c K_n,245,,Huy_n Na Rì,1104,3232,Xã Côn Minh,3,110403
B_c K_n,245,,Huy_n Na Rì,1104,3232,Xã C_ L_,4,110404
B_c K_n,245,,Huy_n Na Rì,1104,3232,Xã H_u Thác,9,110409
B_c K_n,245,,Huy_n Na Rì,1104,3232,Xã H_o Ngh_a,8,110408
B_c K_n,245,,Huy_n Na Rì,1104,3232,Xã Quang Phong,18,110418
B_c K_n,245,,Huy_n Na Rì,1104,3232,Xã D__ng S_n,7,110407
B_c K_n,245,,Huy_n Na Rì,1104,3232,Xã Xuân D__ng,22,110422
B_c K_n,245,,Huy_n Na Rì,1104,3232,Xã __ng Xá,6,110406
B_c K_n,245,,Huy_n Na Rì,1104,3232,Xã Liêm Thu_,14,110414
B_c Liêu,253,,Thành ph_ B_c Liêu,6001,1655,Ph__ng 2,2,600102
B_c Liêu,253,,Thành ph_ B_c Liêu,6001,1655,Ph__ng 3,3,600103
B_c Liêu,253,,Thành ph_ B_c Liêu,6001,1655,Ph__ng 5,4,600104
B_c Liêu,253,,Thành ph_ B_c Liêu,6001,1655,Ph__ng 7,5,600105
B_c Liêu,253,,Thành ph_ B_c Liêu,6001,1655,Ph__ng 1,1,600101
B_c Liêu,253,,Thành ph_ B_c Liêu,6001,1655,Ph__ng 8,6,600106
B_c Liêu,253,,Thành ph_ B_c Liêu,6001,1655,Ph__ng Nhà Mát,7,600107
B_c Liêu,253,,Thành ph_ B_c Liêu,6001,1655,Xã V_nh Tr_ch,9,600109
B_c Liêu,253,,Thành ph_ B_c Liêu,6001,1655,Xã V_nh Tr_ch _ông,10,600110
B_c Liêu,253,,Thành ph_ B_c Liêu,6001,1655,Xã Hi_p Thành,8,600108
B_c Liêu,253,,Huy_n H_ng Dân,6003,1946,Th_ tr_n Ngan D_a,1,600301
B_c Liêu,253,,Huy_n H_ng Dân,6003,1946,Xã Ninh Qu_i,4,600304
B_c Liêu,253,,Huy_n H_ng Dân,6003,1946,Xã Ninh Qu_i A,5,600305
B_c Liêu,253,,Huy_n H_ng Dân,6003,1946,Xã Ninh Hòa,3,600303
B_c Liêu,253,,Huy_n H_ng Dân,6003,1946,Xã L_c Ninh,2,600302
B_c Liêu,253,,Huy_n H_ng Dân,6003,1946,Xã V_nh L_c,8,600308
B_c Liêu,253,,Huy_n H_ng Dân,6003,1946,Xã V_nh L_c A,9,600309
B_c Liêu,253,,Huy_n H_ng Dân,6003,1946,Xã Ninh Th_nh L_i A,7,600307
B_c Liêu,253,,Huy_n H_ng Dân,6003,1946,Xã Ninh Th_nh L_i,6,600306
B_c Liêu,253,,Huy_n Ph__c Long,6005,1998,Th_ tr_n Ph__c Long,1,600501
B_c Liêu,253,,Huy_n Ph__c Long,6005,1998,Xã V_nh Phú _ông,6,600506
B_c Liêu,253,,Huy_n Ph__c Long,6005,1998,Xã V_nh Phú Tây,7,600507
B_c Liêu,253,,Huy_n Ph__c Long,6005,1998,Xã Ph__c Long,5,600505
B_c Liêu,253,,Huy_n Ph__c Long,6005,1998,Xã H_ng Phú,2,600502
B_c Liêu,253,,Huy_n Ph__c Long,6005,1998,Xã V_nh Thanh,8,600508
B_c Liêu,253,,Huy_n Ph__c Long,6005,1998,Xã Phong Th_nh Tây A,3,600503
B_c Liêu,253,,Huy_n Ph__c Long,6005,1998,Xã Phong Th_nh Tây B,4,600504
B_c Liêu,253,,Huy_n V_nh L_i,6002,2050,Xã V_nh H_ng,7,600207
B_c Liêu,253,,Huy_n V_nh L_i,6002,2050,Xã V_nh H_ng A,8,600208
B_c Liêu,253,,Huy_n V_nh L_i,6002,2050,Th_ tr_n Châu H_ng,1,600201
B_c Liêu,253,,Huy_n V_nh L_i,6002,2050,Xã Châu H_ng A,2,600202
B_c Liêu,253,,Huy_n V_nh L_i,6002,2050,Xã H_ng Thành,5,600205
B_c Liêu,253,,Huy_n V_nh L_i,6002,2050,Xã H_ng H_i,4,600204
B_c Liêu,253,,Huy_n V_nh L_i,6002,2050,Xã Châu Th_i,3,600203
B_c Liêu,253,,Huy_n V_nh L_i,6002,2050,Xã Long Th_nh,6,600206
B_c Liêu,253,,Huy_n Giá Rai,6004,1935,Ph__ng 1,1,600401
B_c Liêu,253,,Huy_n Giá Rai,6004,1935,Ph__ng H_ Phòng,2,600402
B_c Liêu,253,,Huy_n Giá Rai,6004,1935,Xã Phong Th_nh _ông,7,600407
B_c Liêu,253,,Huy_n Giá Rai,6004,1935,Ph__ng Láng Tròn,3,600403
B_c Liêu,253,,Huy_n Giá Rai,6004,1935,Xã Phong Tân,4,600404
B_c Liêu,253,,Huy_n Giá Rai,6004,1935,Xã Tân Phong,9,600409
B_c Liêu,253,,Huy_n Giá Rai,6004,1935,Xã Phong Th_nh,5,600405
B_c Liêu,253,,Huy_n Giá Rai,6004,1935,Xã Phong Th_nh A,6,600406
B_c Liêu,253,,Huy_n Giá Rai,6004,1935,Xã Phong Th_nh Tây,8,600408
B_c Liêu,253,,Huy_n Giá Rai,6004,1935,Xã Tân Th_nh,10,600410
B_c Liêu,253,,Huy_n _ông H_i,6006,1926,Th_ tr_n Gành Hào,1,600601
B_c Liêu,253,,Huy_n _ông H_i,6006,1926,Xã Long _i_n _ông,9,600609
B_c Liêu,253,,Huy_n _ông H_i,6006,1926,Xã Long _i_n _ông A,10,600610
B_c Liêu,253,,Huy_n _ông H_i,6006,1926,Xã Long _i_n,8,600608
B_c Liêu,253,,Huy_n _ông H_i,6006,1926,Xã Long _i_n Tây,11,600611
B_c Liêu,253,,Huy_n _ông H_i,6006,1926,Xã _i_n H_i,5,600605
B_c Liêu,253,,Huy_n _ông H_i,6006,1926,Xã An Tr_ch,3,600603
B_c Liêu,253,,Huy_n _ông H_i,6006,1926,Xã An Tr_ch A,4,600604
B_c Liêu,253,,Huy_n _ông H_i,6006,1926,Xã An Phúc,2,600602
B_c Liêu,253,,Huy_n _ông H_i,6006,1926,Xã __nh Thành,6,600606
B_c Liêu,253,,Huy_n _ông H_i,6006,1926,Xã __nh Thành A,7,600607
B_c Liêu,253,,Huy_n Hòa Bình,6007,1723,Th_ tr_n Hòa Bình,1,600701
B_c Liêu,253,,Huy_n Hòa Bình,6007,1723,Xã Minh Di_u,2,600702
B_c Liêu,253,,Huy_n Hòa Bình,6007,1723,Xã V_nh Bình,3,600703
B_c Liêu,253,,Huy_n Hòa Bình,6007,1723,Xã V_nh M_ B,7,600707
B_c Liêu,253,,Huy_n Hòa Bình,6007,1723,Xã V_nh H_u,4,600704
B_c Liêu,253,,Huy_n Hòa Bình,6007,1723,Xã V_nh H_u A,5,600705
B_c Liêu,253,,Huy_n Hòa Bình,6007,1723,Xã V_nh M_ A,6,600706
B_c Liêu,253,,Huy_n Hòa Bình,6007,1723,Xã V_nh Th_nh,8,600708
B_c Ninh,249,,Thành ph_ B_c Ninh,1901,1644,Ph__ng V_ Ninh,16,190116
B_c Ninh,249,,Thành ph_ B_c Ninh,1901,1644,Ph__ng _áp C_u,2,190102
B_c Ninh,249,,Thành ph_ B_c Ninh,1901,1644,Ph__ng Th_ C_u,10,190110
B_c Ninh,249,,Thành ph_ B_c Ninh,1901,1644,Ph__ng Kinh B_c,6,190106
B_c Ninh,249,,Thành ph_ B_c Ninh,1901,1644,Ph__ng V_ An,14,190114
B_c Ninh,249,,Thành ph_ B_c Ninh,1901,1644,Ph__ng Ti_n An,11,190111
